Date,State,Doses_Distributed,Doses_Administered,Administered_Dose1,Administered_Dose2,Administered_Dose_Other,id,,,,,,,,,,,,,,,,,,,
24-02-2021,New Hampshire,383145,282235,195615,86410,,1759,,,,,,,,,,,,,,,,,,,126959
25-02-2021,New Hampshire,396375,291248,202003,89032,,1760,,,,,,,,,,,,,,,,,,,129427
26-02-2021,New Hampshire,398575,299874,207668,91988,,1761,,,,,,,,,,,,,,,,,,,134507
27-02-2021,New Hampshire,412275,310769,216026,94510,,1762,,,,,,,,,,,,,,,,,,,142000
28-02-2021,New Hampshire,412275,321602,224897,96465,,1763,,,,,,,,,,,,,,,,,,,146879
01-03-2021,New Hampshire,412275,324806,227837,96729,,1764,,,,,,,,,,,,,,,,,,,149282
02-03-2021,New Hampshire,437345,330538,232732,97565,,1765,,,,,,,,,,,,,,,,,,,149409
03-03-2021,New Hampshire,454845,339484,239451,99785,,1766,,,,,,,,,,,,,,,,,,,150553
04-03-2021,New Hampshire,466775,349825,246784,102788,,1767,,,,,,,,,,,,,,,,,,,153219
05-03-2021,New Hampshire,482575,358497,252787,105441,,1768,,,,,,,,,,,,,,,,,,,158195
06-03-2021,New Hampshire,496675,371111,260808,110025,,1769,,,,,,,,,,,,,,,,,,,164236
07-03-2021,New Hampshire,496675,382103,269235,112579,,1770,,,,,,,,,,,,,,,,,,,170211
30-12-2020,New Jersey,332825,53355,,,,1771,,,,,,,,,,,,,,,,,,,
02-01-2021,New Jersey,332825,92934,,,,1772,,,,,,,,,,,,,,,,,,,
04-01-2021,New Jersey,387000,99557,,,,1773,,,,,,,,,,,,,,,,,,,
05-01-2021,New Jersey,390900,120947,,,,1774,,,,,,,,,,,,,,,,,,,
06-01-2021,New Jersey,406500,137586,,,,1775,,,,,,,,,,,,,,,,,,,
07-01-2021,New Jersey,572250,155458,,,,1776,,,,,,,,,,,,,,,,,,,
08-01-2021,New Jersey,572250,156021,,,,1777,,,,,,,,,,,,,,,,,,,
11-01-2021,New Jersey,651000,220828,,,,1778,,,,,,,,,,,,,,,,,,,
12-01-2021,New Jersey,654900,221045,206737,14306,2,1779,,,,,,,,,,,,,,,,,,,
13-01-2021,New Jersey,654900,262982,236053,26926,3,1780,,,,,,,,,,,,,,,,,,,
14-01-2021,New Jersey,658800,263422,235152,26939,,1781,,,,,,,,,,,,,,,,,,,
15-01-2021,New Jersey,658800,317070,278956,36741,,1782,,,,,,,,,,,,,,,,,,,
19-01-2021,New Jersey,658800,400148,354653,43879,,1783,,,,,,,,,,,,,,,,,,,
20-01-2021,New Jersey,898550,432220,381159,49420,,1784,,,,,,,,,,,,,,,,,,,
21-01-2021,New Jersey,923300,432220,381159,49420,,1785,,,,,,,,,,,,,,,,,,,
22-01-2021,New Jersey,951875,464363,406494,56213,,1786,,,,,,,,,,,,,,,,,,,
23-01-2021,New Jersey,989900,500889,437711,61506,,1787,,,,,,,,,,,,,,,,,,,
24-01-2021,New Jersey,989900,535625,468760,65164,,1788,,,,,,,,,,,,,,,,,,,
25-01-2021,New Jersey,989900,563141,492061,69374,,1789,,,,,,,,,,,,,,,,,,,
26-01-2021,New Jersey,1091400,575733,501812,72212,,1790,,,,,,,,,,,,,,,,,,,
27-01-2021,New Jersey,1207100,611862,530412,79648,,1791,,,,,,,,,,,,,,,,,,,
28-01-2021,New Jersey,1230550,648215,558156,88198,,1792,,,,,,,,,,,,,,,,,,,
29-01-2021,New Jersey,1231525,727426,616618,108740,,1793,,,,,,,,,,,,,,,,,,,
30-01-2021,New Jersey,1232525,768944,649035,117791,,1794,,,,,,,,,,,,,,,,,,,
31-01-2021,New Jersey,1232525,795440,670153,123147,,1795,,,,,,,,,,,,,,,,,,,
01-02-2021,New Jersey,1232525,810293,680591,127552,,1796,,,,,,,,,,,,,,,,,,,
02-02-2021,New Jersey,1235350,836584,697318,137096,,1797,,,,,,,,,,,,,,,,,,,
03-02-2021,New Jersey,1252250,851721,703957,145570,,1798,,,,,,,,,,,,,,,,,,,
04-02-2021,New Jersey,1433750,851721,703957,145570,,1799,,,,,,,,,,,,,,,,,,,
05-02-2021,New Jersey,1435750,884736,724879,157642,,1800,,,,,,,,,,,,,,,,,,,
06-02-2021,New Jersey,1480825,1041289,791011,199040,,1801,,,,,,,,,,,,,,,,,,,
07-02-2021,New Jersey,1480825,1074805,812914,210601,,1802,,,,,,,,,,,,,,,,,,,
08-02-2021,New Jersey,1480825,1094886,822080,221465,,1803,,,,,,,,,,,,,,,,,,,
09-02-2021,New Jersey,1480825,1096789,851190,240470,,1804,,,,,,,,,,,,,,,,,,,
10-02-2021,New Jersey,1688975,1148733,883576,259944,,1805,,,,,,,,,,,,,,,,,,,
11-02-2021,New Jersey,1770250,1196677,911345,280021,,1806,,,,,,,,,,,,,,,,,,,
12-02-2021,New Jersey,1773525,1252742,941794,305518,,1807,,,,,,,,,,,,,,,,,,,
13-02-2021,New Jersey,1775575,1309703,971241,332888,,1808,,,,,,,,,,,,,,,,,,,
14-02-2021,New Jersey,1776775,1349327,992728,350955,,1809,,,,,,,,,,,,,,,,,,,
16-02-2021,New Jersey,1790200,1427336,1037920,383659,,1810,,,,,,,,,,,,,,,,,,,
17-02-2021,New Jersey,1790200,1480413,1067242,407180,,1811,,,,,,,,,,,,,,,,,,,
18-02-2021,New Jersey,1790200,1542174,1103016,433066,,1812,,,,,,,,,,,,,,,,,,,
19-02-2021,New Jersey,1809900,1604448,1139254,458928,,1813,,,,,,,,,,,,,,,,,,,
20-02-2021,New Jersey,1809900,1648599,1157271,484965,,1814,,,,,,,,,,,,,,,,,,,
21-02-2021,New Jersey,1917150,1689031,1172226,510377,,1815,,,,,,,,,,,,,,,,,,,
22-02-2021,New Jersey,1917150,1711610,1183501,521674,,1816,,,,,,,,,,,,,,,,,,,257688
23-02-2021,New Jersey,2114690,1759059,1205639,546919,,1817,,,,,,,,,,,,,,,,,,,265304
24-02-2021,New Jersey,2297580,1803596,1227971,569056,,1818,,,,,,,,,,,,,,,,,,,271028
25-02-2021,New Jersey,2476620,1866378,1258929,600777,,1819,,,,,,,,,,,,,,,,,,,280721
26-02-2021,New Jersey,2479720,1943116,1296818,639428,,1820,,,,,,,,,,,,,,,,,,,292995
27-02-2021,New Jersey,2508320,2008524,1332778,668746,,1821,,,,,,,,,,,,,,,,,,,293839
28-02-2021,New Jersey,2508320,2065666,1369258,689303,,1822,,,,,,,,,,,,,,,,,,,309666
01-03-2021,New Jersey,2508320,2096498,1392863,696473,,1823,,,,,,,,,,,,,,,,,,,310791
02-03-2021,New Jersey,2618060,2187330,1454983,725092,,1824,,,,,,,,,,,,,,,,,,,316495
03-03-2021,New Jersey,2780910,2249861,1497304,745182,,1825,,,,,,,,,,,,,,,,,,,323026
04-03-2021,New Jersey,2783610,2325257,1550894,766848,,1826,,,,,,,,,,,,,,,,,,,331800
05-03-2021,New Jersey,2938890,2403077,1600923,794448,,1827,,,,,,,,,,,,,,,,,,,343810
06-03-2021,New Jersey,3070400,2478696,1649599,821146,,1828,,,,,,,,,,,,,,,,,,,344319
07-03-2021,New Jersey,3070400,2534361,1684563,841457,,1829,,,,,,,,,,,,,,,,,,,355767
30-12-2020,New Mexico,71700,26591,,,,1830,,,,,,,,,,,,,,,,,,,
02-01-2021,New Mexico,89250,40186,,,,1831,,,,,,,,,,,,,,,,,,,
04-01-2021,New Mexico,98625,41557,,,,1832,,,,,,,,,,,,,,,,,,,
05-01-2021,New Mexico,106425,42380,,,,1833,,,,,,,,,,,,,,,,,,,
06-01-2021,New Mexico,106525,44766,,,,1834,,,,,,,,,,,,,,,,,,,
07-01-2021,New Mexico,133125,48306,,,,1835,,,,,,,,,,,,,,,,,,,
08-01-2021,New Mexico,145025,56366,,,,1836,,,,,,,,,,,,,,,,,,,
11-01-2021,New Mexico,170300,76773,,,,1837,,,,,,,,,,,,,,,,,,,
12-01-2021,New Mexico,177075,78235,43344,11335,23556,1838,,,,,,,,,,,,,,,,,,,
13-01-2021,New Mexico,199525,81855,45873,12426,23556,1839,,,,,,,,,,,,,,,,,,,
14-01-2021,New Mexico,204750,89415,73428,15578,,1840,,,,,,,,,,,,,,,,,,,
15-01-2021,New Mexico,204750,99305,80172,18711,,1841,,,,,,,,,,,,,,,,,,,
19-01-2021,New Mexico,204750,138150,112450,23236,,1842,,,,,,,,,,,,,,,,,,,
20-01-2021,New Mexico,225850,143302,116128,24706,,1843,,,,,,,,,,,,,,,,,,,
21-01-2021,New Mexico,237725,152465,122956,27014,,1844,,,,,,,,,,,,,,,,,,,
22-01-2021,New Mexico,248300,162045,130211,29278,,1845,,,,,,,,,,,,,,,,,,,
23-01-2021,New Mexico,257075,184698,148964,33133,,1846,,,,,,,,,,,,,,,,,,,
24-01-2021,New Mexico,257075,200141,162636,34878,,1847,,,,,,,,,,,,,,,,,,,
25-01-2021,New Mexico,257075,204670,166530,35507,,1848,,,,,,,,,,,,,,,,,,,
26-01-2021,New Mexico,270725,210136,171579,35823,,1849,,,,,,,,,,,,,,,,,,,
27-01-2021,New Mexico,303625,217075,176038,38292,,1850,,,,,,,,,,,,,,,,,,,
28-01-2021,New Mexico,314750,224692,180272,41669,,1851,,,,,,,,,,,,,,,,,,,
29-01-2021,New Mexico,317800,238755,189082,46878,,1852,,,,,,,,,,,,,,,,,,,
30-01-2021,New Mexico,317900,248321,195327,50153,,1853,,,,,,,,,,,,,,,,,,,
31-01-2021,New Mexico,317900,264147,204968,56314,,1854,,,,,,,,,,,,,,,,,,,
01-02-2021,New Mexico,317900,275224,212216,60099,,1855,,,,,,,,,,,,,,,,,,,
02-02-2021,New Mexico,351050,277617,213941,60740,,1856,,,,,,,,,,,,,,,,,,,
03-02-2021,New Mexico,356150,284830,219033,62821,,1857,,,,,,,,,,,,,,,,,,,
04-02-2021,New Mexico,364775,294566,224290,67246,,1858,,,,,,,,,,,,,,,,,,,
05-02-2021,New Mexico,364875,306945,231864,71951,,1859,,,,,,,,,,,,,,,,,,,
06-02-2021,New Mexico,364875,322611,240516,78774,,1860,,,,,,,,,,,,,,,,,,,
07-02-2021,New Mexico,364875,331793,245330,83100,,1861,,,,,,,,,,,,,,,,,,,
08-02-2021,New Mexico,364875,342786,251082,87916,,1862,,,,,,,,,,,,,,,,,,,
09-02-2021,New Mexico,405500,346064,253534,88738,,1863,,,,,,,,,,,,,,,,,,,
10-02-2021,New Mexico,411350,354627,258073,92720,,1864,,,,,,,,,,,,,,,,,,,
11-02-2021,New Mexico,428675,369864,264105,101665,,1865,,,,,,,,,,,,,,,,,,,
12-02-2021,New Mexico,429950,388806,272325,111954,,1866,,,,,,,,,,,,,,,,,,,
13-02-2021,New Mexico,429950,399911,276820,118379,,1867,,,,,,,,,,,,,,,,,,,
14-02-2021,New Mexico,429950,419882,286538,128316,,1868,,,,,,,,,,,,,,,,,,,
16-02-2021,New Mexico,448500,443359,300709,137520,,1869,,,,,,,,,,,,,,,,,,,
17-02-2021,New Mexico,454350,447379,302820,139262,,1870,,,,,,,,,,,,,,,,,,,
18-02-2021,New Mexico,454450,456034,306504,144049,,1871,,,,,,,,,,,,,,,,,,,
19-02-2021,New Mexico,599575,562580,379606,177122,,1872,,,,,,,,,,,,,,,,,,,
20-02-2021,New Mexico,605885,578916,386679,186104,,1873,,,,,,,,,,,,,,,,,,,
21-02-2021,New Mexico,605885,595951,394841,194771,,1874,,,,,,,,,,,,,,,,,,,
22-02-2021,New Mexico,605885,604732,399799,198486,,1875,,,,,,,,,,,,,,,,,,,191775
23-02-2021,New Mexico,660415,612496,404641,201402,,1876,,,,,,,,,,,,,,,,,,,197165
24-02-2021,New Mexico,680475,618666,407609,204402,,1877,,,,,,,,,,,,,,,,,,,202966
25-02-2021,New Mexico,705015,634845,415888,212211,,1878,,,,,,,,,,,,,,,,,,,209533
26-02-2021,New Mexico,736165,657118,428030,222306,,1879,,,,,,,,,,,,,,,,,,,215346
27-02-2021,New Mexico,738705,678087,439875,231157,,1880,,,,,,,,,,,,,,,,,,,223952
28-02-2021,New Mexico,738705,705538,456360,241550,,1881,,,,,,,,,,,,,,,,,,,233034
01-03-2021,New Mexico,738705,711612,458941,244734,,1882,,,,,,,,,,,,,,,,,,,236096
02-03-2021,New Mexico,800425,721489,463801,249716,,1883,,,,,,,,,,,,,,,,,,,240991
03-03-2021,New Mexico,821845,735930,472126,255621,,1884,,,,,,,,,,,,,,,,,,,247811
04-03-2021,New Mexico,862495,743904,476091,259543,,1885,,,,,,,,,,,,,,,,,,,255305
05-03-2021,New Mexico,894645,765965,489800,267819,,1886,,,,,,,,,,,,,,,,,,,261465
06-03-2021,New Mexico,901345,801111,508127,284532,,1887,,,,,,,,,,,,,,,,,,,269733
07-03-2021,New Mexico,901345,814029,515590,289944,,1888,,,,,,,,,,,,,,,,,,,278332
30-12-2020,New York State,682425,140676,,,,1889,,,,,,,,,,,,,,,,,,,
02-01-2021,New York State,774075,236941,,,,1890,,,,,,,,,,,,,,,,,,,
04-01-2021,New York State,895925,274713,,,,1891,,,,,,,,,,,,,,,,,,,
05-01-2021,New York State,934925,299428,,,,1892,,,,,,,,,,,,,,,,,,,
06-01-2021,New York State,934925,311797,,,,1893,,,,,,,,,,,,,,,,,,,
07-01-2021,New York State,1134800,353788,,,,1894,,,,,,,,,,,,,,,,,,,
08-01-2021,New York State,1208900,434802,,,,1895,,,,,,,,,,,,,,,,,,,
11-01-2021,New York State,1410325,579532,,,,1896,,,,,,,,,,,,,,,,,,,
12-01-2021,New York State,1622100,579532,543014,36422,96,1897,,,,,,,,,,,,,,,,,,,
13-01-2021,New York State,1796850,632473,587865,44512,96,1898,,,,,,,,,,,,,,,,,,,
14-01-2021,New York State,1872625,688576,617596,58627,,1899,,,,,,,,,,,,,,,,,,,
15-01-2021,New York State,1884325,757466,671311,73523,,1900,,,,,,,,,,,,,,,,,,,
19-01-2021,New York State,1884325,1000319,884908,102187,,1901,,,,,,,,,,,,,,,,,,,
20-01-2021,New York State,2057875,1046490,926339,106821,,1902,,,,,,,,,,,,,,,,,,,
21-01-2021,New York State,2213975,1116441,982183,120801,,1903,,,,,,,,,,,,,,,,,,,
22-01-2021,New York State,2367075,1203994,1048453,142005,,1904,,,,,,,,,,,,,,,,,,,
23-01-2021,New York State,2395950,1282515,1105935,162685,,1905,,,,,,,,,,,,,,,,,,,
24-01-2021,New York State,2395950,1365404,1172921,176659,,1906,,,,,,,,,,,,,,,,,,,
25-01-2021,New York State,2395950,1418313,1215450,183915,,1907,,,,,,,,,,,,,,,,,,,
26-01-2021,New York State,2401900,1453972,1245215,189791,,1908,,,,,,,,,,,,,,,,,,,
27-01-2021,New York State,2744450,1518697,1286705,212802,,1909,,,,,,,,,,,,,,,,,,,
28-01-2021,New York State,2812625,1630504,1320572,238722,,1910,,,,,,,,,,,,,,,,,,,
29-01-2021,New York State,2823575,1703218,1359970,271874,,1911,,,,,,,,,,,,,,,,,,,
30-01-2021,New York State,2932775,1791935,1417373,303102,,1912,,,,,,,,,,,,,,,,,,,
31-01-2021,New York State,2932775,1875462,1473614,329795,,1913,,,,,,,,,,,,,,,,,,,
01-02-2021,New York State,2932775,1927665,1511266,344325,,1914,,,,,,,,,,,,,,,,,,,
02-02-2021,New York State,2987075,1966446,1541235,353127,,1915,,,,,,,,,,,,,,,,,,,
03-02-2021,New York State,3241250,2003170,1562945,368054,,1916,,,,,,,,,,,,,,,,,,,
04-02-2021,New York State,3377325,2060301,1576553,388798,,1917,,,,,,,,,,,,,,,,,,,
05-02-2021,New York State,3378300,2132305,1610832,426368,,1918,,,,,,,,,,,,,,,,,,,
06-02-2021,New York State,3378300,2225316,1661253,468747,,1919,,,,,,,,,,,,,,,,,,,
07-02-2021,New York State,3378300,2336867,1722302,519101,,1920,,,,,,,,,,,,,,,,,,,
08-02-2021,New York State,3378300,2418074,1767666,554262,,1921,,,,,,,,,,,,,,,,,,,
09-02-2021,New York State,3428000,2441693,1795592,572426,,1922,,,,,,,,,,,,,,,,,,,
10-02-2021,New York State,3731300,2535824,1833754,619504,,1923,,,,,,,,,,,,,,,,,,,
11-02-2021,New York State,3843300,2620734,1869595,668178,,1924,,,,,,,,,,,,,,,,,,,
12-02-2021,New York State,3870175,2712546,1907783,721554,,1925,,,,,,,,,,,,,,,,,,,
13-02-2021,New York State,3941225,2821335,1959193,778565,,1926,,,,,,,,,,,,,,,,,,,
14-02-2021,New York State,3969050,2925186,2007952,833444,,1927,,,,,,,,,,,,,,,,,,,
16-02-2021,New York State,3993825,3110432,2102037,924475,,1928,,,,,,,,,,,,,,,,,,,
17-02-2021,New York State,4018450,3178252,2138943,955337,,1929,,,,,,,,,,,,,,,,,,,
18-02-2021,New York State,4022525,3253874,2176004,993790,,1930,,,,,,,,,,,,,,,,,,,
19-02-2021,New York State,4165325,3447521,2296133,1066991,,1931,,,,,,,,,,,,,,,,,,,
20-02-2021,New York State,4165325,3535997,2334012,1117514,,1932,,,,,,,,,,,,,,,,,,,
21-02-2021,New York State,4171175,3621973,2369520,1167934,,1933,,,,,,,,,,,,,,,,,,,
22-02-2021,New York State,4171175,3711664,2408373,1218748,,1934,,,,,,,,,,,,,,,,,,,1232730
23-02-2021,New York State,4836200,3772702,2433665,1254485,,1935,,,,,,,,,,,,,,,,,,,1254769
24-02-2021,New York State,5349415,3821059,2457363,1279059,,1936,,,,,,,,,,,,,,,,,,,1277307
25-02-2021,New York State,5514665,3879303,2490401,1304163,,1937,,,,,,,,,,,,,,,,,,,1308732
26-02-2021,New York State,5627205,3955191,2532497,1337747,,1938,,,,,,,,,,,,,,,,,,,1347199
27-02-2021,New York State,5757205,4060431,2595249,1380104,,1939,,,,,,,,,,,,,,,,,,,1384133
28-02-2021,New York State,5757205,4225250,2697721,1442220,,1940,,,,,,,,,,,,,,,,,,,1421892
01-03-2021,New York State,5757205,4355544,2784587,1485601,,1941,,,,,,,,,,,,,,,,,,,1447222
02-03-2021,New York State,5987175,4495821,2887869,1522346,,1942,,,,,,,,,,,,,,,,,,,1509844
03-03-2021,New York State,6443525,4607571,2965267,1556522,,1943,,,,,,,,,,,,,,,,,,,1553222
04-03-2021,New York State,6565865,4730809,3059307,1585561,,1944,,,,,,,,,,,,,,,,,,,1607605
05-03-2021,New York State,6849315,4864621,3162405,1616099,,1945,,,,,,,,,,,,,,,,,,,1659269
06-03-2021,New York State,7010045,5042187,3300056,1655487,,1946,,,,,,,,,,,,,,,,,,,1710677
07-03-2021,New York State,7010045,5237597,3447101,1703626,,1947,,,,,,,,,,,,,,,,,,,1747168
30-12-2020,North Carolina,328175,73423,,,,1948,,,,,,,,,,,,,,,,,,,
02-01-2021,North Carolina,330125,94865,,,,1949,,,,,,,,,,,,,,,,,,,
04-01-2021,North Carolina,395100,101351,,,,1950,,,,,,,,,,,,,,,,,,,
05-01-2021,North Carolina,498450,121881,,,,1951,,,,,,,,,,,,,,,,,,,
06-01-2021,North Carolina,498450,137198,,,,1952,,,,,,,,,,,,,,,,,,,
07-01-2021,North Carolina,647450,139474,,,,1953,,,,,,,,,,,,,,,,,,,
08-01-2021,North Carolina,649150,178136,,,,1954,,,,,,,,,,,,,,,,,,,
11-01-2021,North Carolina,820825,211572,,,,1955,,,,,,,,,,,,,,,,,,,
12-01-2021,North Carolina,836450,211610,189213,19293,3104,1956,,,,,,,,,,,,,,,,,,,
13-01-2021,North Carolina,852000,266938,228686,35148,3104,1957,,,,,,,,,,,,,,,,,,,
14-01-2021,North Carolina,969700,268212,233038,35028,,1958,,,,,,,,,,,,,,,,,,,
15-01-2021,North Carolina,999650,302824,259859,42790,,1959,,,,,,,,,,,,,,,,,,,
19-01-2021,North Carolina,999650,400779,346533,54012,,1960,,,,,,,,,,,,,,,,,,,
20-01-2021,North Carolina,1118250,427480,368818,58407,,1961,,,,,,,,,,,,,,,,,,,
21-01-2021,North Carolina,1157100,473282,406257,66736,,1962,,,,,,,,,,,,,,,,,,,
22-01-2021,North Carolina,1192375,524914,450144,74427,,1963,,,,,,,,,,,,,,,,,,,
23-01-2021,North Carolina,1246600,577007,497387,79197,,1964,,,,,,,,,,,,,,,,,,,
24-01-2021,North Carolina,1246600,636439,552194,83752,,1965,,,,,,,,,,,,,,,,,,,
25-01-2021,North Carolina,1246600,676037,589436,86064,,1966,,,,,,,,,,,,,,,,,,,
26-01-2021,North Carolina,1250900,699722,611853,87292,,1967,,,,,,,,,,,,,,,,,,,
27-01-2021,North Carolina,1397275,716748,627980,88145,,1968,,,,,,,,,,,,,,,,,,,
28-01-2021,North Carolina,1399775,849801,728551,120480,,1969,,,,,,,,,,,,,,,,,,,
29-01-2021,North Carolina,1400375,851223,729507,120946,,1970,,,,,,,,,,,,,,,,,,,
30-01-2021,North Carolina,1423475,898736,762635,135263,,1971,,,,,,,,,,,,,,,,,,,
31-01-2021,North Carolina,1423475,951657,800782,149906,,1972,,,,,,,,,,,,,,,,,,,
01-02-2021,North Carolina,1423475,975743,818858,155824,,1973,,,,,,,,,,,,,,,,,,,
02-02-2021,North Carolina,1490350,976153,819119,155973,,1974,,,,,,,,,,,,,,,,,,,
03-02-2021,North Carolina,1643800,1026683,855450,170087,,1975,,,,,,,,,,,,,,,,,,,
04-02-2021,North Carolina,1715675,1063474,875375,186914,,1976,,,,,,,,,,,,,,,,,,,
05-02-2021,North Carolina,1718275,1110074,902198,206642,,1977,,,,,,,,,,,,,,,,,,,
06-02-2021,North Carolina,1718275,1171240,939554,230372,,1978,,,,,,,,,,,,,,,,,,,
07-02-2021,North Carolina,1718275,1242541,979112,262031,,1979,,,,,,,,,,,,,,,,,,,
08-02-2021,North Carolina,1718275,1274361,999151,273763,,1980,,,,,,,,,,,,,,,,,,,
09-02-2021,North Carolina,1722275,1287493,1005714,280303,,1981,,,,,,,,,,,,,,,,,,,
10-02-2021,North Carolina,1831875,1336079,1033527,300991,,1982,,,,,,,,,,,,,,,,,,,
11-02-2021,North Carolina,1938075,1382652,1050246,330758,,1983,,,,,,,,,,,,,,,,,,,
12-02-2021,North Carolina,1985050,1447413,1075646,370032,,1984,,,,,,,,,,,,,,,,,,,
13-02-2021,North Carolina,2047050,1523425,1114685,406851,,1985,,,,,,,,,,,,,,,,,,,
14-02-2021,North Carolina,2067725,1617435,1166560,448878,,1986,,,,,,,,,,,,,,,,,,,
16-02-2021,North Carolina,2074400,1684845,1198710,483989,,1987,,,,,,,,,,,,,,,,,,,
17-02-2021,North Carolina,2075375,1734825,1223476,509113,,1988,,,,,,,,,,,,,,,,,,,
18-02-2021,North Carolina,2119250,1782267,1238992,540933,,1989,,,,,,,,,,,,,,,,,,,
19-02-2021,North Carolina,2293000,1959215,1339762,616620,,1990,,,,,,,,,,,,,,,,,,,
20-02-2021,North Carolina,2363200,2008811,1353909,651958,,1991,,,,,,,,,,,,,,,,,,,
21-02-2021,North Carolina,2363200,2068505,1373952,691447,,1992,,,,,,,,,,,,,,,,,,,
22-02-2021,North Carolina,2363200,2105120,1385902,716027,,1993,,,,,,,,,,,,,,,,,,,408383
23-02-2021,North Carolina,2591415,2118218,1389913,724993,,1994,,,,,,,,,,,,,,,,,,,413536
24-02-2021,North Carolina,2770825,2164489,1406859,754213,,1995,,,,,,,,,,,,,,,,,,,416546
25-02-2021,North Carolina,2809745,2210412,1424748,782138,,1996,,,,,,,,,,,,,,,,,,,424898
26-02-2021,North Carolina,2906485,2284698,1469070,812003,,1997,,,,,,,,,,,,,,,,,,,437152
27-02-2021,North Carolina,2985475,2366027,1522457,839827,,1998,,,,,,,,,,,,,,,,,,,448976
28-02-2021,North Carolina,2985475,2467755,1593807,870088,,1999,,,,,,,,,,,,,,,,,,,465818
01-03-2021,North Carolina,2985475,2525579,1634790,886852,,2000,,,,,,,,,,,,,,,,,,,468465
02-03-2021,North Carolina,3028055,2545103,1646450,894708,,2001,,,,,,,,,,,,,,,,,,,473561
03-03-2021,North Carolina,3278075,2606912,1686160,916706,,2002,,,,,,,,,,,,,,,,,,,482007
04-03-2021,North Carolina,3301865,2661523,1713861,943505,,2003,,,,,,,,,,,,,,,,,,,486139
05-03-2021,North Carolina,3529525,2680413,1726621,949615,,2004,,,,,,,,,,,,,,,,,,,499943
06-03-2021,North Carolina,3624905,2760801,1779796,976589,,2005,,,,,,,,,,,,,,,,,,,517690
07-03-2021,North Carolina,3624905,2830672,1826058,1000175,,2006,,,,,,,,,,,,,,,,,,,525684
30-12-2020,North Dakota,33300,13989,,,,2007,,,,,,,,,,,,,,,,,,,
02-01-2021,North Dakota,33300,21171,,,,2008,,,,,,,,,,,,,,,,,,,
04-01-2021,North Dakota,37900,22240,,,,2009,,,,,,,,,,,,,,,,,,,
05-01-2021,North Dakota,40825,22358,,,,2010,,,,,,,,,,,,,,,,,,,
06-01-2021,North Dakota,40825,23642,,,,2011,,,,,,,,,,,,,,,,,,,
07-01-2021,North Dakota,43950,27289,,,,2012,,,,,,,,,,,,,,,,,,,
08-01-2021,North Dakota,43950,29954,,,,2013,,,,,,,,,,,,,,,,,,,
11-01-2021,North Dakota,53525,38868,,,,2014,,,,,,,,,,,,,,,,,,,
12-01-2021,North Dakota,53525,39479,33648,5815,16,2015,,,,,,,,,,,,,,,,,,,
13-01-2021,North Dakota,66725,40728,34317,6395,16,2016,,,,,,,,,,,,,,,,,,,
14-01-2021,North Dakota,68675,42774,35293,7134,,2017,,,,,,,,,,,,,,,,,,,
15-01-2021,North Dakota,68675,46410,38506,7555,,2018,,,,,,,,,,,,,,,,,,,
19-01-2021,North Dakota,68675,56608,47616,8641,,2019,,,,,,,,,,,,,,,,,,,
20-01-2021,North Dakota,78150,57657,48350,8954,,2020,,,,,,,,,,,,,,,,,,,
21-01-2021,North Dakota,82850,59245,48986,9881,,2021,,,,,,,,,,,,,,,,,,,
22-01-2021,North Dakota,86750,64105,51018,12428,,2022,,,,,,,,,,,,,,,,,,,
23-01-2021,North Dakota,86750,68999,53491,14412,,2023,,,,,,,,,,,,,,,,,,,
24-01-2021,North Dakota,86750,73175,56158,15589,,2024,,,,,,,,,,,,,,,,,,,
25-01-2021,North Dakota,86750,75242,57996,15680,,2025,,,,,,,,,,,,,,,,,,,
26-01-2021,North Dakota,86750,75457,58131,15742,,2026,,,,,,,,,,,,,,,,,,,
27-01-2021,North Dakota,96425,77230,58673,16952,,2027,,,,,,,,,,,,,,,,,,,
28-01-2021,North Dakota,105900,80051,60164,18244,,2028,,,,,,,,,,,,,,,,,,,
29-01-2021,North Dakota,106875,86175,63773,20700,,2029,,,,,,,,,,,,,,,,,,,
30-01-2021,North Dakota,108050,91585,66885,22968,,2030,,,,,,,,,,,,,,,,,,,
31-01-2021,North Dakota,108050,97915,70822,25359,,2031,,,,,,,,,,,,,,,,,,,
01-02-2021,North Dakota,108050,99481,71587,26136,,2032,,,,,,,,,,,,,,,,,,,
02-02-2021,North Dakota,122050,99990,71735,26493,,2033,,,,,,,,,,,,,,,,,,,
03-02-2021,North Dakota,122150,103572,72589,27418,,2034,,,,,,,,,,,,,,,,,,,
04-02-2021,North Dakota,131625,106900,74387,28847,,2035,,,,,,,,,,,,,,,,,,,
05-02-2021,North Dakota,131625,112827,78325,30829,,2036,,,,,,,,,,,,,,,,,,,
06-02-2021,North Dakota,131625,120742,81935,35123,,2037,,,,,,,,,,,,,,,,,,,
07-02-2021,North Dakota,131625,126822,85482,37651,,2038,,,,,,,,,,,,,,,,,,,
08-02-2021,North Dakota,131625,129780,87633,38417,,2039,,,,,,,,,,,,,,,,,,,
09-02-2021,North Dakota,143400,129780,87633,38417,,2040,,,,,,,,,,,,,,,,,,,
10-02-2021,North Dakota,143400,130019,88917,39154,,2041,,,,,,,,,,,,,,,,,,,
11-02-2021,North Dakota,155375,133616,90939,40721,,2042,,,,,,,,,,,,,,,,,,,
